"","countyid","tractid","GEOID","total_population_tract","median_income_tract","median_home_value_tract","nhwhite_tract","nhblack_tract","nhasian_tracts","hispanic_tract","other_race_tract","nonwhite_tract","female_tract","owner_occupied_tract","college_degree_tract","poverty_tract","unemployed_tract","total_housing_value_tract","mobile_home_tract"
"24","22003","22003950400","22003950400",4275,46632,90000,72.327485380117,19.953216374269,0,0.608187134502924,7.11111111111111,27.672514619883,53.0058479532164,78.5559566787004,12.2209165687427,16.3299663299663,11.1864406779661,124650000,24.8334342822532
"25","22003","22003950501","22003950501",3809,52404,128300,86.1380939879233,9.11000262536099,0.630086636912575,0.630086636912575,4.1218167498031,13.8619060120767,51.798372276188,74.7787610619469,9.26275992438563,12.3553162853297,4.57348406988695,202970600,21.1602209944751
"26","22003","22003950502","22003950502",4452,64306,139600,56.5139263252471,27.3584905660377,0.853548966756514,5.48068283917341,10.6469002695418,43.4860736747529,33.288409703504,76.8064228367529,15.4038041783598,16.0520607375271,9.9644128113879,156491600,4.49526813880126
"27","22005","22005030102","22005030102",5276,63385,198500,91.8498862774829,0.890826383623957,0,5.15542077331312,2.10386656557999,8.15011372251706,52.7482941622441,81.0710498409332,15.7225433526012,14.764973464746,2.5974025974026,374371000,28.932316491897
"28","22005","22005030104","22005030104",4042,81861,237600,70.9797130133597,17.8624443344879,0,6.72934190994557,4.42850074220683,29.0202869866403,64.8193963384463,89.4967177242888,33.2492643968054,10.6630380999505,2.63029712615684,325749600,11.7686170212766
"29","22005","22005030105","22005030105",5913,94286,225500,78.4711652291561,16.3199729409775,0.169118890580078,4.49856248943007,0.710299340436327,21.5288347708439,48.9430069338745,90.567853705486,32.1225264299268,4.46473871131405,5.20490577325755,468589000,13.9575971731449
"30","22005","22005030106","22005030106",2155,84649,216400,97.262180974478,0,0,2.73781902552204,0,2.73781902552204,47.9814385150812,98.3213429256595,26.3374485596708,6.26450116009281,5.39714867617108,180477600,19.5449844881075
"31","22005","22005030107","22005030107",3489,83356,173100,89.3379191745486,2.69418171395815,0,7.96789911149327,0,10.6620808254514,52.3359128690169,78.1474820143885,9.79052823315118,10.3754657494984,6.3454759106933,192487200,41.7860151642797
"32","22005","22005030207","22005030207",6034,112775,277500,68.826648989062,18.2134570765661,9.21445144182963,1.83957573748757,11.1203181968843,31.173351010938,47.4643685780577,93.4129271305064,33.3962264150943,4.09113587227673,8.44945152683071,674047500,13.1944444444444
"33","22005","22005030208","22005030208",5573,127840,339000,89.9694957832406,0,0.986901130450386,7.06980082540822,2.96070339135116,10.0305042167594,47.2635923201148,83.1446540880503,48.4168459883185,8.00287098510677,9.10409865796155,539010000,19.874213836478
"34","22005","22005030209","22005030209",2421,87284,217900,89.7562990499793,2.3543990086741,0.619578686493185,5.86534489880215,2.0239570425444,10.2437009500207,55.8859975216852,87.85151856018,23.9509360877986,0.743494423791822,1.03537532355479,193713100,8.25593395252838
"35","22005","22005030210","22005030210",5357,93714,238300,78.8127683404891,15.9604256113496,1.99738659697592,2.07205525480679,3.15475079335449,21.1872316595109,51.6707112189658,92.4636174636175,47.4166666666667,4.59212245659884,6.51833281103102,458489200,5.83657587548638
"36","22005","22005030211","22005030211",5314,85660,200500,86.0745201354912,6.1911930748965,1.27963869025216,0.846819721490403,6.88746706812194,13.9254798645088,50.3575461046293,94.7269303201507,24.851918619624,6.7222117023291,4.52364633310487,425862000,24.370112945265
"37","22005","22005030212","22005030212",7324,123555,261000,67.3402512288367,23.1840524303659,1.66575641725833,4.64227198252321,4.83342435827417,32.6597487711633,51.5019115237575,87.8237340548898,31.7985045257773,2.97520661157025,3.63391655450875,675207000,1.64948453608247
"38","22005","22005030213","22005030213",5271,110833,223900,73.1929425156517,10.2826788085752,5.16031113640675,5.52077404667046,11.0036046291026,26.8070574843483,52.4188958451907,85.4444444444444,35.2394775036284,3.73743122747107,3.81410256410256,403020000,3.19829424307036
"39","22005","22005030214","22005030214",6213,88276,219900,63.4798004184774,6.69563817801384,0,19.3465314662804,10.4780299372284,36.5201995815226,47.5937550297763,67.756183745583,22.1112311015119,4.9251569290198,2.48847926267281,497853600,19.7574334898279
"40","22005","22005030215","22005030215",5053,78900,187800,83.9501286364536,10.1325944983178,0,2.03839303384128,3.87888383138729,16.0498713635464,44.2905204828815,86.4205256570713,23.2791421653407,6.88628696169875,11.184792219275,300104400,23.6118598382749
"41","22005","22005030301","22005030301",4936,160152,294000,68.6790923824959,27.7147487844408,0.243111831442464,3.36304700162075,0.243111831442464,31.3209076175041,47.6701782820097,88.7972508591065,42.4310216256525,5.59540889526542,3.79601226993865,427770000,2.08613728129206
"42","22005","22005030302","22005030302",6062,93639,254400,62.5701088749588,34.9719564500165,0,0.0164962058726493,2.44143846915209,37.4298911250412,47.9709666776641,90.9673971138429,38.9662027833002,1.88056746948202,2.34820530023482,475982400,13.7931034482759
"43","22005","22005030303","22005030303",3327,83922,241200,66.6065524496543,24.0456868049294,0,9.34776074541629,0,33.3934475503457,48.9630297565374,97.7678571428571,40.9519533004041,7.99519086263901,7.44163424124514,324172800,26.0931899641577
"44","22005","22005030304","22005030304",3141,112796,232400,66.189111747851,18.8475007959249,0,14.7405284941102,0.222858962113976,33.810888252149,58.6119070359758,70.0381679389313,17.2394678492239,6.3992359121299,9.23984272608126,243555200,39.9250234301781
"45","22005","22005030403","22005030403",2055,41522,222600,73.8199513381995,23.2603406326034,0,2.62773722627737,0.291970802919708,26.1800486618005,53.9172749391728,82.8089887640449,28.3408650742414,8.58263854830799,2.47632920611799,198114000,17.0334928229665
"46","22005","22005030404","22005030404",2396,64554,195000,59.7662771285476,30.008347245409,0,4.54924874791319,5.67612687813022,40.2337228714524,54.5492487479132,73.7030411449016,28.8739172281039,12.5208681135225,7.44314266023432,218010000,12.0689655172414
"47","22005","22005030405","22005030405",4705,51400,160600,21.0201912858661,56.0042507970244,4.95217853347503,11.6259298618491,11.3496280552604,78.9798087141339,54.3889479277365,62.9504504504504,21.8419195483416,14.8082855883649,9.95918367346939,285225600,21.604614577871
"48","22005","22005030406","22005030406",3673,70000,195800,32.4530356656684,56.5477811053635,0.653416825483256,9.63789817587803,1.36128505309012,67.5469643343316,40.2668118704057,74.7014925373134,19.3415637860082,17.8767717674284,1.31030375223347,262372000,13.8217000691085
"49","22005","22005030501","22005030501",2960,71923,215400,86.4527027027027,3.68243243243243,1.95945945945946,7.90540540540541,1.95945945945946,13.5472972972973,49.8986486486486,76.2790697674419,20.4720835224694,1.08108108108108,3.70578326782706,277866000,17.5593220338983
"50","22005","22005030502","22005030502",2055,86000,222300,95.1824817518248,0,0,4.81751824817518,0,4.81751824817518,43.2603406326034,79.7839506172839,19.7457627118644,2.48175182481752,1.0377358490566,144050400,32.7628361858191
"51","22005","22005030503","22005030503",3186,48750,168900,87.2253609541745,0,0,12.7746390458255,0,12.7746390458255,53.1701192718142,83.965844402277,8.5785536159601,11.0797237915882,8.69149952244508,178020600,36.3194444444444
"52","22005","22005030600","22005030600",5953,69258,133100,60.8600705526625,26.1044851335461,0.184780782798589,5.30824794221401,7.72719637157736,39.1399294473375,52.8641021333781,76.9653655854865,26.2309961425006,14.3097360013452,9.78366160800775,242108900,37.3895976447498
"53","22005","22005030900","22005030900",4634,44135,153700,19.270608545533,73.9749676305567,0,4.01381096245145,2.74061286145878,80.729391454467,43.6124298662063,71.0808876163207,16.8909512761021,51.2731981009927,19.9018920812894,214718900,23.9854633555421
"54","22005","22005031001","22005031001",2719,36578,140500,38.4332475174697,56.1235748436925,0.735564545788893,3.01581463773446,2.42736300110335,61.5667524825303,54.7260022066936,64.4618834080718,12.2468659594986,27.0912547528517,8.41584158415842,125326000,4.43995963673058
"55","22005","22005031002","22005031002",3824,26299,165800,17.4686192468619,82.5313807531381,0,0,0,82.5313807531381,59.597280334728,63.2729544034978,9.69193492557979,30.1268498942918,10.1234567901235,265445800,9.84802431610942
"56","22007","22007050100","22007050100",3920,37718,139100,36.0969387755102,58.3673469387755,0,5.1530612244898,0.38265306122449,63.9030612244898,50.1020408163265,75.187969924812,17.7935943060498,17.5,8.28848223896663,222003600,40.2554136590783
"57","22007","22007050201","22007050201",2261,37353,227100,97.8770455550641,0,0,0,2.12295444493587,2.12295444493587,48.4741264927023,67.4354243542436,5.68053993250844,24.3697478991597,0,246176400,23.3139534883721
"58","22007","22007050300","22007050300",4128,60848,106500,39.8255813953488,54.0697674418605,0,5.78972868217054,0.314922480620155,60.1744186046512,48.9825581395349,80.2395209580838,9.01734104046243,10.5419450631032,3.83466135458167,142284000,35.1839896707553
"59","22007","22007050400","22007050400",3562,56833,56200,71.2521055586749,25.6035934868052,0,2.02133632790567,1.12296462661426,28.7478944413251,58.899494665918,67.9586563307494,23.5634400308523,17.9479768786127,6.02477477477477,86997600,36.8391451068616
"60","22007","22007050500","22007050500",2781,29782,105900,55.9510967277958,40.5609492988134,0,0,3.48795397339087,44.0489032722042,54.8723480762316,84.1232227488152,5.18292682926829,25.7101761956131,11.965811965812,134069400,35.2324819908317
"61","22007","22007050600","22007050600",3889,37841,114500,89.7402931344819,2.03137053227051,0.539984571869375,4.83414759578298,3.39418873746464,10.2597068655181,49.8328619182309,83.9426523297491,14.0020898641588,23.0111427831044,3.35641981885988,159727500,43.6851738865162
"62","22009","22009030100","22009030100",2297,50084,80700,93.8615585546365,5.26774053112756,0,0,0.87070091423596,6.13844144536351,47.409664780148,80.4166666666667,14.5442792501616,9.88245537657814,6.46123260437376,77472000,30.2825552825553
"63","22009","22009030200","22009030200",3611,28365,152700,86.0980337856549,0.41539739684298,0.083079479368596,7.17252838548878,6.31404043201329,13.9019662143451,52.8108557186375,93.6357908002521,16.2885831164001,28.6036671368124,6.20108368452739,242334900,37.201166180758
"64","22009","22009030300","22009030300",3615,44181,157900,83.0982019363762,8.68603042876902,0.774550484094053,0.470262793914246,7.74550484094053,16.9017980636238,45.5601659751037,66.5757162346521,12.3552123552124,20.4702627939142,6.93365212193664,231481400,34.2872867363786
"65","22009","22009030401","22009030401",4220,32121,107100,62.39336492891,22.6777251184834,0.805687203791469,3.36492890995261,11.563981042654,37.60663507109,47.3696682464455,63.4816753926702,9.86817325800377,26.1611374407583,3.78440366972477,163648800,14.7984538928769
"66","22009","22009030402","22009030402",3355,20513,95500,36.2444113263785,39.0760059612519,1.90760059612519,1.90760059612519,22.7719821162444,63.7555886736215,51.5946348733234,46.4864864864865,13.871635610766,38.3102694828842,8.89355742296919,123672500,7.63250883392226
"67","22009","22009030501","22009030501",3614,58875,146400,82.4294410625346,14.4714997232983,0,2.40730492529054,0.691754288876591,17.5705589374654,53.1543995572773,69.6472518457752,18.9152846257284,20.1298701298701,4.43768996960486,178461600,23.197715917202
"68","22009","22009030502","22009030502",3056,22287,78300,44.3717277486911,45.3861256544503,2.97774869109948,2.12696335078534,8.1151832460733,55.6282722513089,59.1295811518325,68.685376661743,14.8232094288305,32.1526822558459,5.74018126888217,106018200,15.6050955414013
"69","22009","22009030600","22009030600",4827,26341,85000,52.1234721359022,43.525999585664,0,1.30515848353014,3.04536979490367,47.8765278640978,49.3888543608867,67.9308689390302,16.9594185342217,8.61959957850369,11.6187253243091,177055000,10.1639344262295
"70","22009","22009030701","22009030701",4329,40556,109800,46.962346962347,48.4869484869485,0.0924000924000924,1.75560175560176,2.7951027951028,53.037653037653,30.3534303534304,72.4806201550387,2.80240205890764,35.4530106921778,5.15191545574637,84985200,15.1295336787565
"71","22009","22009030702","22009030702",3059,34522,107100,58.319712324289,35.5344883949003,0.06538084341288,0,6.14579928081072,41.680287675711,60.0849950964367,74.8898678414097,10.3098927294398,24.6812683883622,1.31578947368421,121558500,14.7744945567652
"72","22009","22009030800","22009030800",2212,47279,102000,89.0144665461121,9.22242314647378,0,1.13019891500904,0.632911392405063,10.9855334538879,53.3905967450271,69.7749196141479,11.3972955569865,16.5039516503952,6.17620345140781,95166000,24.0851063829787
"73","22009","22009030900","22009030900",2270,21911,75000,61.1013215859031,38.6784140969163,0,0.13215859030837,0.0881057268722467,38.8986784140969,57.5330396475771,61.2684031710079,5.15151515151515,35.7793983591613,8.82352941176471,66225000,16.970802919708
"74","22011","22011960101","22011960101",4378,52194,116100,90.0411146642302,1.82731841023298,1.46185472818639,1.98720877112837,6.14435815440841,9.95888533576976,51.2334399269073,91.2747524752475,10.6551952349437,11.991777067154,6.74967234600262,187617600,36.4725095264017
"75","22011","22011960102","22011960102",1860,43726,87300,99.1935483870968,0,0,0,0.806451612903226,0.806451612903231,59.3548387096774,80.3621169916434,13.5510204081633,17.7481974486966,7.55667506297229,62681400,60.0448933782267
"76","22011","22011960200","22011960200",5778,64979,151900,82.4333679473866,6.45552094150225,0.190377293181031,6.23052959501558,4.88058151609553,17.5666320526134,43.4406368985808,92.0190023752969,19.0451343595095,12.4219292158223,4.60448642266824,319749500,35.030549898167
"77","22011","22011960300","22011960300",4685,39837,146300,50.9711846318036,34.8345784418356,0.96051227321238,9.26360725720384,4.93062966915688,49.0288153681964,49.4770544290288,52.7360192423331,20.458952811894,26.1847564970518,13.9457401237506,243296900,4.86401673640167
"78","22011","22011960400","22011960400",3538,46102,96400,58.7902769926512,32.3063877897117,0.452232899943471,5.28547201808932,3.61786319954777,41.2097230073488,50.7348784624081,76.9819193324061,14.7648419429453,11.3954180303481,6.33663366336634,138623200,28.0846063454759
"79","22011","22011960500","22011960500",5295,69032,171000,69.480642115203,20.3399433427762,1.37865911237016,4.438149197356,5.74126534466478,30.519357884797,55.3729933899906,66.6986564299424,32.4653739612188,11.5186246418338,6.98166431593794,356364000,10.3668941979522
"80","22011","22011960600","22011960600",3338,44063,78900,90.35350509287,7.01018573996405,0,0,2.63630916716597,9.64649490713002,39.3349310964649,77.9874213836478,8.75706214689266,17.5257731958763,5.37313432835821,100360800,41.5117719950434
"81","22011","22011960701","22011960701",3766,62609,190600,95.3000531067446,1.96494954859267,0,2.5756771109931,0.159320233669676,4.69994689325544,48.4864577801381,97.4837662337662,19.6766561514196,1.75252257036644,9.34755332496863,234819200,45.5824863174355
"82","22011","22011960702","22011960702",4749,40116,118400,99.8104864181933,0,0,0,0.189513581806696,0.189513581806693,48.494419877869,84.144893111639,16.175972927242,14.958799915487,8.06689621249385,199385600,46.589186457807
"83","22013","22013970100","22013970100",3482,33067,73200,31.3612866168868,65.1924181504882,0,1.80930499712809,1.63699023549684,68.6387133831132,58.1562320505457,62.8893306825712,17.5303643724696,24.0740740740741,3.5034272658035,110458800,17.8929765886288
"84","22013","22013970200","22013970200",1542,22927,82800,45.3307392996109,51.7509727626459,0.0648508430609598,1.621271076524,1.2970168612192,54.6692607003891,46.9520103761349,62,7.70533446232007,32.8145265888457,6.13079019073569,57960000,24.8046875
"85","22013","22013970300","22013970300",3257,25695,69600,46.7608228431071,47.3134786613448,0,4.72827755603316,1.19742093951489,53.2391771568929,51.5505066011667,69.039391845197,6.80580762250454,40.0188916876574,10.6753812636166,100711200,37.6085845682167
"86","22013","22013970400","22013970400",2628,42235,76800,88.6605783866058,7.87671232876712,0,0.60882800608828,2.85388127853881,11.3394216133942,55.6697108066971,79.0790790790791,10.2253032928943,31.0121765601218,4.57079152731327,76723200,41.0035842293907
"87","22013","22013970500","22013970500",2482,32679,60100,63.4568896051571,35.0120870265915,0.72522159548751,0,1.53102336825141,36.5431103948429,49.0330378726833,79.0833333333333,16.8607875762618,19.5151515151515,2.62054507337526,72120000,40.5251141552511
"88","22015","22015010400","22015010400",1225,21573,75500,17.7959183673469,64.734693877551,0.0816326530612245,16.734693877551,0.73469387755102,82.2040816326531,60,38.1551362683438,9.90371389270977,48.8979591836735,8.85416666666667,36013500,0
"89","22015","22015010500","22015010500",4589,32112,149200,55.8073654390935,36.2824144693833,2.1573327522336,5.27348006101547,2.63674003050774,44.1926345609065,48.8995423839616,65.5117270788913,16.2003454231434,31.2293092032664,16.3433559650824,279899200,0
